0,Run,Distance,Length,Counts
2145,2145,2.284829761655377,2.8417453584762016,8
2146,2146,2.4761417868335824,3.1540767705788184,15
2147,2147,1.8943876527430856,2.2364254489866386,9
2148,2148,2.103116409398321,3.2004344518725927,15
2149,2149,2.0205060370175523,3.2028044952047585,7
2150,2150,2.5648801366131786,3.6258699886588492,12
2151,2151,2.5246293342079134,3.9065470500670094,16
2152,2152,1.740404925309942,2.588483617379174,2
2153,2153,2.417313289635831,3.4282353619721584,14
2154,2154,2.137082301545658,3.510621124977775,14
2155,2155,2.5286472471437667,3.853696498491055,21
2156,2156,2.9031204964000787,3.5506442647244127,6
2157,2157,2.1560381989102133,3.2328687793840207,11
2158,2158,2.263837432228535,2.709391919271636,15
2159,2159,2.4837973402539584,3.6488133029957135,13
2160,2160,2.3271168186161084,3.9040152186541577,17
2161,2161,1.924248852221981,3.263246275717159,7
2162,2162,2.4841354840658734,3.293378888401135,12
2163,2163,2.632093470487387,3.8384247256923447,17
2164,2164,2.0831600720544263,3.4534867021551916,3
2165,2165,2.7642822285986814,3.5572583953883683,17
2166,2166,2.5485381940315612,3.477131100650233,12
2167,2167,2.6384595398677146,3.6850074926443,16
2168,2168,2.5534006827642584,3.6958701071007494,3
2169,2169,2.5813845508255784,3.2685483262226476,11
2170,2170,1.746886909853677,3.188138243921053,18
2171,2171,1.7247173941980432,2.7884223048997305,6
2172,2172,1.4429785329319509,2.2582618811185315,10
2173,2173,2.5005442671964437,3.082477365993178,11
2174,2174,2.2680490487711276,3.3358693718249297,21
2175,2175,2.540982975381004,3.6518370504182363,5
2176,2176,2.618725769921059,3.0955167129458387,12
2177,2177,2.2922258734057017,3.538237065349719,21
2178,2178,2.9191316627501998,3.581990446840702,14
2179,2179,2.8840288215376773,142.56753457791672,16
2180,2180,3.0938035278642033,3.694952140071442,4
2181,2181,2.330797647875098,3.4512624516021435,12
2182,2182,2.680528130197481,3.574488199263368,14
2183,2183,2.329482340662043,3.566857751859184,11
2184,2184,2.3042444486386975,3.113681019473155,7
2185,2185,1.3870611293871125,2.9274266666840516,3
2186,2186,1.8372894307937029,2.683946615029222,13
2187,2187,3.0674883843723797,3.377775147580422,19
2188,2188,2.906257299367178,3.9774599330833427,12
2189,2189,2.0279112359826503,3.544391235778296,11
2190,2190,2.900067215451732,3.865547259375532,14
2191,2191,2.662383701348053,3.205567798835928,10
2192,2192,3.4545637070037483,3.8058873063716523,19
2193,2193,2.5790228574620286,3.6406793863847264,8
2194,2194,2.7869979730744343,3.539519910673194,9
2195,2195,2.9083907349656384,3.7151163033770374,22
2196,2196,2.132905624869158,3.6950083512412384,8
2197,2197,2.846720608828768,3.719069103161562,18
2198,2198,2.6200920518352575,148.612858852543,14
2199,2199,2.6310193277272242,3.31019082770962,9
2200,2200,2.5288478581988465,3.197505252291302,15
2201,2201,2.5162779232263275,3.8829888366033556,20
2202,2202,1.9854919719589637,3.3808634935504234,10
2203,2203,2.3363200071199577,3.8687811726770573,14
2204,2204,2.9806842808433505,3.7896788641076,15
2205,2205,1.9247971630243763,2.6473563720267554,15
2206,2206,3.1235554674545085,3.3714221549321235,7
2207,2207,2.968504952706159,3.5627003217580078,11
2208,2208,2.450125750815906,3.5696376960491114,20
2209,2209,2.20357822865703,3.2789437008238145,10
2210,2210,3.3122712520348356,3.7548351959254265,18
2211,2211,3.010614720548905,3.93296174730461,14
2212,2212,2.2102205726921014,3.6649905755945373,9
2213,2213,2.047510508734048,2.4156790840697755,9
2214,2214,2.431168052283051,3.6540475680617654,21
2215,2215,2.5608742823100563,3.5162330583272796,8
2216,2216,2.9749387809694925,3.680365363050652,12
2217,2217,2.7660339859413843,3.6860992019991037,5
2218,2218,2.1638989225805907,3.369101818505754,26
2219,2219,2.0346708999616148,2.8018785711314003,10
2220,2220,2.3427507382377697,3.08125933653417,14
2221,2221,2.0567709851763403,2.714111048218413,5
2222,2222,1.796889490415615,2.3472740619769135,6
2223,2223,2.5947363671166617,3.6886691802930662,23
2224,2224,1.6812323436222731,2.841154629634011,8
2225,2225,2.404596698676017,2.8891284505860586,8
2226,2226,1.6548692228450919,3.3614526745730164,10
2227,2227,3.1083787334309836,3.848435737495959,7
2228,2228,2.5951352998221813,2.9434420360320726,18
2229,2229,2.511653754320456,3.8441486990734894,10
2230,2230,2.3720396619774315,3.4690909941807244,12
2231,2231,2.401336417140684,2.9393391734352816,8
2232,2232,2.3492691149126377,3.795004833203123,13
2233,2233,2.5353507508084556,3.701951658353323,16
2234,2234,1.708855951988035,3.2792009314194477,23
2235,2235,1.5960059181296913,2.9036644947387726,14
2236,2236,2.746731672730929,3.142288079187194,18
2237,2237,1.729508964728995,2.708636816440275,14
2238,2238,2.353116315737177,3.7856126882695076,12
2239,2239,2.982498663993211,3.5347983222484864,7
2240,2240,2.7988233083705816,4.139000535042691,15
2241,2241,2.158148755657552,2.999987963768716,2
2242,2242,2.76738807418065,3.7808915912870145,7
2243,2243,2.443133826745896,3.0399190898659163,10
2244,2244,2.0506623226955814,4.08135003766254,18
2245,2245,1.0866884293861683,3.7495844514704566,7
2246,2246,1.9718359121228133,3.477392583840431,5
2247,2247,2.025946189084915,4.266585154217955,8
2248,2248,1.9089924929538094,3.797215848018475,6
2249,2249,1.806810293490453,2.6452966677148697,10
2250,2250,2.0631896992673506,2.326756540447947,9
2251,2251,2.526144169514075,3.4933466218699682,9
2252,2252,2.522645930639749,122.0625366163247,31
2253,2253,2.7788251043760486,3.7241570002790674,11
2254,2254,2.1722169771829885,3.934015470222072,17
2255,2255,2.7415759217612576,3.914946458614996,10
2256,2256,2.005140476817812,3.110719078263916,10
2257,2257,2.3904347557639576,3.644651699896965,13
2258,2258,2.2742189151178915,2.9444993357663174,8
2259,2259,2.6181172189244877,3.442964474323699,8
2260,2260,2.1890086586199233,165.01434063746484,22
2261,2261,1.390908293699517,3.0900899436580707,5
2262,2262,2.843504811909416,3.502757322802755,8
2263,2263,2.8290328755472913,4.00965687174521,13
2264,2264,2.3965449619623693,3.625672574054793,26
2265,2265,2.9967010106884624,3.8216671966466937,8
2266,2266,1.7464189868658702,3.6828280929352926,11
2267,2267,2.6963194694377552,3.435051320445374,6
2268,2268,2.2742291589699133,4.035003396749429,21
2269,2269,2.2342477523822666,3.613166318704247,14
2270,2270,2.652822859816029,3.669066585717104,18
2271,2271,2.11817003177867,3.5309744185603953,12
2272,2272,3.106159940867484,3.6901236300090403,23
2273,2273,2.1136363581009125,2.680050092752214,9
2274,2274,1.9055202040842185,2.4738178268107496,15
2275,2275,1.9385321378933207,3.077706392772695,8
2276,2276,1.5854502124312957,3.66571791756579,17
2277,2277,2.494751969462732,3.3206891021455056,16
2278,2278,2.960023181012442,3.6936691384059266,8
2279,2279,2.9475702678864764,3.5135720381601967,8
2280,2280,2.464630382300339,2.6419977387168743,5
2281,2281,1.6043290753197879,3.4887712405285374,8
2282,2282,2.3577815730442055,3.4070914127932554,14
2283,2283,3.1114675845023694,3.7446400548323644,4
2284,2284,2.1116899305398884,3.9631886157568474,10
2285,2285,1.6238776989476142,1.9300387709172266,11
2286,2286,2.768333342138466,3.5681828331914645,13
2287,2287,2.579719401126907,3.5054221279108737,8
2288,2288,2.819131764436703,121.18327721425624,19
2289,2289,1.8057958299345473,3.7139713846629525,21
2290,2290,2.1951667882419907,3.287718672502271,10
2291,2291,1.5172967154354642,3.4192822930096725,11
2292,2292,1.6040323979815143,2.6739645784388726,10
2293,2293,3.1034385596064116,3.7022638576327194,17
2294,2294,3.118980586477506,3.5609508371416028,8
2295,2295,2.0869326935318293,3.708461219816529,8
2296,2296,3.176232490918541,3.4706806710012126,14
2297,2297,1.0089115304559169,3.2683863490191243,8
2298,2298,1.6737134195725654,3.445265294401538,4
2299,2299,1.685417611009179,3.4678111188819094,7
2300,2300,2.1085330938635987,4.356289302247362,12
2301,2301,2.8925454084420066,3.4222097807431013,22
2302,2302,2.852304708965117,3.3141119413044042,9
2303,2303,2.0007752828087644,4.116361972359085,1
2304,2304,2.9840902237717013,3.887201674092789,6
2305,2305,2.92341408142781,3.5952196787928288,22
2306,2306,2.133237604699049,3.5355692981423554,8
2307,2307,2.617359638333258,3.767867475311411,4
2308,2308,1.7920414520434411,2.177583602518983,5
2309,2309,2.707022810572946,3.4309550601838263,23
2310,2310,1.6944119074650312,2.601783933334896,8
2311,2311,2.431944825572794,3.3136023402794783,11
2312,2312,2.309312951898337,3.3872474998833026,7
2313,2313,2.0406130530348943,3.1771529336524096,7
2314,2314,2.6725613589212136,4.058534274589969,10
2315,2315,1.4826850321693439,3.7846212314440746,6
2316,2316,2.3164160922937436,3.4509269054032714,13
2317,2317,2.5718733858016587,3.3161705531084475,6
2318,2318,2.850294297926565,3.469299496534724,9
2319,2319,2.033362215350963,2.4261500357106716,3
2320,2320,2.803334747789846,3.6300841728887083,13
2321,2321,1.276239219456111,2.1589697355445785,3
2322,2322,1.8449803491383987,4.022652031778024,16
2323,2323,2.5827238617115076,3.9184102612223075,14
2324,2324,2.58508004994558,3.8385686218994457,12
2325,2325,3.3320721218150258,3.646128452694675,20
2326,2326,2.9184349480837306,3.8062558358890697,9
2327,2327,1.7494843802590088,2.941358875020845,4
2328,2328,2.3141093493955047,2.6028794362630228,7
2329,2329,2.410515784559645,3.4616986254344737,3
2330,2330,3.278587561392256,3.7586357120528167,17
2331,2331,2.3801663518259297,3.3039704605744546,10
2332,2332,2.347345130541441,3.248633849631679,12
2333,2333,2.3879456343645797,3.38397080098185,10
2334,2334,2.259596043934412,3.1121692313938074,4
2335,2335,2.38054437887907,184.6003787371162,17
2336,2336,3.0792212066189433,3.740209095483777,13
2337,2337,2.6668360820796204,3.4483009126221753,12
2338,2338,1.9855772857948037,3.240190107401602,9
2339,2339,2.300618147043244,3.246741826116299,16
2340,2340,1.826867565007863,3.5718812013267294,15
2341,2341,2.3478269438342845,4.01398073994555,14
2342,2342,3.056986022640251,3.6244069517246467,14
2343,2343,2.019787071427957,3.6395826157099513,11
2344,2344,1.8401464879138962,3.1135188562424494,20
2345,2345,2.9281541675169445,3.5851115666012086,11
2346,2346,3.3501104147379026,3.9509105457423166,20
2347,2347,2.1507387675848415,2.3603204709786265,5
2348,2348,1.4655660850557142,2.900974995379555,7
2349,2349,2.870917044744807,3.8068560880783298,12
2350,2350,2.6901758873056325,3.693453472276395,7
2351,2351,2.901897800733132,3.397551912735679,13
2352,2352,2.191505260911021,2.6773321308962603,16
2353,2353,1.8908737935961422,131.34891332107406,15
2354,2354,2.0332417175629276,136.77524599208994,24
2355,2355,2.072651877205827,3.423599914520526,8
2356,2356,2.877165925213135,3.5885520312859316,10
2357,2357,1.5684880145485491,2.56782486078442,9
2358,2358,2.992969191745355,3.597761275534815,7
2359,2359,2.6159891436320994,3.303547926175656,10
2360,2360,2.881058050338327,3.495614969033719,19
2361,2361,3.866573755090257,121.57988044676834,12
2362,2362,1.6124450569293394,3.5574080244826516,6
2363,2363,2.587851148019,3.756765465924203,19
2364,2364,2.381052513365466,3.5642654287914204,18
2365,2365,1.9816312320664102,2.370510060811725,7
2366,2366,2.6142804016289642,3.7672248089362412,3
2367,2367,2.084552067344167,3.2891915632792585,15
2368,2368,3.1387965922741285,3.5237948992239554,22
2369,2369,1.7191369450335277,3.608986698238642,17
2370,2370,2.485829068753942,3.542841037874268,8
2371,2371,3.3463764802541274,3.7467982152290156,24
2372,2372,2.3753437118415963,3.392663263532078,4
2373,2373,2.837372773427959,3.2455106658643413,14
2374,2374,2.713737440607415,3.4535680363155836,19
2375,2375,2.0227380527253773,3.4271243931546467,9
2376,2376,2.2189728985215127,3.0805669791494354,5
2377,2377,1.5676544528048248,3.3880065938153177,5
2378,2378,2.1282692682402127,3.7383086965324215,10
2379,2379,2.508338323219406,3.4153288941781135,3
2380,2380,2.594481425388317,3.616486116963882,7
2381,2381,0.7597809472323458,1.6367782284570116,4
2382,2382,2.0722145229272213,3.17406813149653,6
2383,2383,3.112886473976319,3.755448323441894,5
2384,2384,2.1007764430263647,163.47117777653645,16
2385,2385,2.2929048161409242,164.00683563742166,23
2386,2386,2.203585632305233,3.021768362043719,11
2387,2387,3.087645253036472,3.715806942139884,11
2388,2388,1.9685441988391554,3.0106301353114717,7
2389,2389,2.0259920204306465,3.0458599968760995,9
2390,2390,1.5398359464147156,2.7375569853509107,7
2391,2391,2.0806606382835016,3.4223878649373303,4
2392,2392,1.1511875077084706,3.5355145511061816,8
2393,2393,3.1656089303727257,3.500093498228767,20
2394,2394,2.4824858659066162,3.70253357424579,13
2395,2395,2.536848971890712,3.2615829582627667,9
2396,2396,2.4548332528651913,3.8620754547573357,11
2397,2397,2.4871565454331193,3.6999061975480547,18
2398,2398,2.287788748606281,3.794285139868614,13
2399,2399,2.718139798750184,4.023502069103686,4
2400,2400,2.2777573993185944,3.5831134785145315,12
2401,2401,2.4215976732683213,3.760870667043869,13
2402,2402,1.4926663015202108,1.7090712048369148,11
2403,2403,2.3943035568802147,3.7252881382925844,6
2404,2404,2.8952213018208126,3.5136629391464638,7
2405,2405,1.7401265382278952,3.359155429403412,13
2406,2406,2.8955704006462373,3.804066443576238,7
2407,2407,2.0283494569162017,2.9345218383343195,3
2408,2408,1.173916352762074,3.247169044215097,2
2409,2409,1.753402076772114,2.103447969507151,14
2410,2410,1.8872122805062608,3.215238559108102,12
2411,2411,1.411426344185271,1.912925475496486,3
2412,2412,1.6043817050755091,3.604441874498646,26
2413,2413,3.453360429045919,3.927093853802179,28
2414,2414,2.550090326224594,3.0903077208527963,11
2415,2415,1.860077160259335,3.4575491031653973,14
2416,2416,2.4258513476910832,150.44811990397503,14
2417,2417,1.1538957309900804,3.3771928192447334,12
2418,2418,2.4123247448459337,3.34494767628102,7
2419,2419,2.911339451170371,3.810858013551358,17
2420,2420,2.9192718846058923,3.9465499207767607,12
2421,2421,2.631938994691232,3.914903742489026,14
2422,2422,2.3879939650795277,172.49141271542607,11
2423,2423,2.8804034506102165,3.4037141512044564,15
2424,2424,2.627461171619526,3.606997214763688,25
2425,2425,1.543012452282178,2.3912501537678277,9
2426,2426,1.0067997974664076,1.4959423623789778,4
2427,2427,1.3958431352266076,156.2357544215716,17
2428,2428,3.0594381057548667,3.411617328573966,17
2429,2429,2.7596587809858675,3.3922636977737115,2
2430,2430,2.8784897998338175,3.8183847724618194,20
2431,2431,2.953072960220907,3.5154337946151646,9
2432,2432,1.6907734396221044,2.7837392555949427,8
2433,2433,2.647617645999576,3.0580523168040954,19
2434,2434,3.096603079994854,3.503358883067098,13
2435,2435,2.328771058855496,3.5442724727859036,10
2436,2436,2.9176985623494844,3.5791876701844685,7
2437,2437,1.5104981856058823,3.848367521429826,10
2438,2438,2.8310629371824687,3.7370049329259984,8
2439,2439,2.503018708039635,3.3292946827350853,20
2440,2440,2.5855355232353108,3.3987252064249382,12
2441,2441,1.9386002298071265,3.6535231043761183,20
2442,2442,3.144487713865178,3.9450258776768834,14
2443,2443,2.381470583204597,3.932160407019619,6
2444,2444,1.5218916415170158,1.9026499146564018,1
2445,2445,1.9843525704698606,3.59789453100498,2
2446,2446,1.1517129729980173,2.342200414491196,10
2447,2447,1.862206150106652,2.7883849121832625,11
2448,2448,2.1009987152001397,3.797849661585628,14
2449,2449,2.2506465196914616,2.854283563938999,4
2450,2450,2.9655535872940177,4.306991395342586,15
2451,2451,2.284216492945609,3.792987874771155,19
2452,2452,2.0278885412099084,163.10716444533227,15
2453,2453,2.5708384131942807,3.7634994150865912,8
2454,2454,2.8625253069758094,3.380575634182095,1
2455,2455,2.5051855299137036,3.648734212667407,5
2456,2456,1.6800810203955667,3.5533235347167538,13
2457,2457,1.299332505121002,4.287513229369223,13
2458,2458,1.9459159106086779,4.019751781094008,28
2459,2459,2.3611682860857037,3.159190994118834,12
2460,2460,2.758346429016249,3.7282930588654364,16
2461,2461,2.3751759346936656,3.535585673390757,17
2462,2462,2.6036502981192626,3.1601124593013874,8
2463,2463,2.7047495107304855,3.1677637549439615,6
2464,2464,1.3096336329515497,1.8271668448238205,9
2465,2465,1.8989993648886796,2.280985135203722,4
2466,2466,2.6219247868509354,177.36988157259484,20
2467,2467,1.8229990593191316,2.981547728264473,7
2468,2468,3.10892114808758,3.6795021229967784,13
2469,2469,2.9686289256344622,3.363481409881784,9
2470,2470,1.6003145237138505,3.6382623381007035,20
2471,2471,2.0169262790631115,3.7281403628579826,21
2472,2472,2.142490447951228,3.1812494630565222,13
2473,2473,3.0692905904146923,3.4952401603091947,14
2474,2474,3.112880154897964,3.281845810611982,24
2475,2475,2.458617392564383,3.4340710102192484,13
2476,2476,2.9017952328034853,3.627949479997092,10
2477,2477,3.175864871020493,3.420353063793558,13
2478,2478,2.6931941067675695,3.1191950411607867,4
2479,2479,2.3935866704436104,160.79744397038908,27
2480,2480,2.2179206436960026,2.4704768778828625,12
2481,2481,2.2640880861445387,2.8368364312702368,16
2482,2482,3.0196497099409676,3.554038192401169,12
2483,2483,2.772130861773224,121.33010402161166,30
2484,2484,2.358262775591408,3.531454398058526,20
2485,2485,2.691752060996901,3.8823140746200386,7
2486,2486,2.6632923172784415,3.5261923005732276,16
2487,2487,2.90949033756005,123.5405675970629,12
2488,2488,2.7950059975422232,3.0398355843268012,9
2489,2489,1.3418500894838614,3.2298613223622046,16
2490,2490,2.7894788213794333,3.537533733021098,13
2491,2491,3.0315141440963873,3.8906208271263205,22
2492,2492,2.3378170266603924,3.752916857401164,15
2493,2493,1.7255738880710099,3.477666705389024,10
2494,2494,2.615477419840354,3.492463505116128,5
2495,2495,3.0423869704809907,146.43222643690777,21
2496,2496,2.2753124865428935,2.5493520343281593,9
2497,2497,0.34249028387627256,3.156045898946608,16
2498,2498,2.7663654630036936,3.5335045217892818,7
2499,2499,2.5206358119314793,3.5435258771284768,15
2500,2500,2.5868222685187914,3.409714343279138,23
2501,2501,2.3221111229235967,153.84560064686352,15
2502,2502,2.3036696910684062,3.7220597812085883,11
2503,2503,2.7238865415412614,3.7488233944511764,20
2504,2504,3.1424519157000788,3.781769133302203,14
2505,2505,2.7309454299625293,3.759889699277869,28
2506,2506,2.2104984469833946,3.056665186359971,7
2507,2507,3.3382455667346127,117.79759660251013,23
2508,2508,3.000946332258542,3.7707752849533516,14
2509,2509,2.51993656919826,3.125936443442576,17
2510,2510,2.208334861264931,3.418648003154233,8
2511,2511,1.8544063639791681,2.2844693105874696,10
2512,2512,1.0576160533819683,3.8409149761798056,11
2513,2513,2.430136651771666,3.8881025045105884,19
2514,2514,2.343186306409051,3.56317774469643,4
2515,2515,2.518185232470129,2.972911363144709,2
2516,2516,2.049491977295443,3.630978962679555,11
2517,2517,2.794515044128911,3.4518700525931836,29
2518,2518,1.7547997694666162,3.20964579328256,13
2519,2519,2.4815298803582477,3.4913432422546538,17
2520,2520,2.032164658052542,3.2134613482301746,2
2521,2521,2.7063246652783333,3.6963100324115317,13
2522,2522,2.7077449823762683,3.687767457707121,14
2523,2523,2.2631482138233907,3.903061415837889,14
2524,2524,2.2764820897664446,2.482960669061271,13
2525,2525,1.5716472976376257,1.9657018623005107,8
2526,2526,2.2631389461436715,3.3074446664516843,8
2527,2527,2.1623568868937895,3.6053601219713363,10
2528,2528,2.5219692349501357,3.867480992198136,23
2529,2529,2.577409600852726,3.813782513499181,12
2530,2530,2.046381329587037,2.723238781068973,11
2531,2531,2.367347012642211,121.11428333524546,29
2532,2532,2.6667491647003407,136.54973629163464,22
2533,2533,2.7382333135806385,3.901941900612058,7
2534,2534,1.84160579730935,2.660036449578546,6
2535,2535,2.1821624354942624,2.441231540354913,13
2536,2536,2.1312058661918822,3.8318029583740705,6
2537,2537,2.30713908581624,142.7958135539526,19
2538,2538,2.8966591559495645,3.7213401046680974,16
2539,2539,1.4834872257285705,1.9912508761651324,4
2540,2540,2.3326496964244416,3.627645600730453,12
2541,2541,2.6911310410621727,3.7245523716394526,8
2542,2542,2.5147983664950155,3.48778094268569,9
2543,2543,2.886442431872746,3.6610853827794054,11
2544,2544,2.7962523178189853,3.7914095032447372,14
2545,2545,3.306033791402518,3.88925066379001,7
2546,2546,2.0137192563420476,2.8649260574950017,8
2547,2547,2.5740986282757223,3.3307710223586557,3
2548,2548,2.193997194351521,3.4166397273329485,17
2549,2549,2.0463026050839024,2.4509356511574687,5
2550,2550,3.0476562211729337,3.918585138162233,16
2551,2551,2.6388303403538056,425.46962202419064,30
2552,2552,3.0894221047051835,3.386269658450732,11
2553,2553,2.635272147755955,3.1103206728806674,11
2554,2554,2.262743273398741,3.349219537920256,13
2555,2555,1.8501653025786529,2.907884033540993,9
2556,2556,2.5544154753429615,3.639208859279141,6
2557,2557,2.6755932118983483,3.3390944201246824,10
2558,2558,3.301751123017093,3.869877370541083,21
2559,2559,2.1022932010722855,3.6658372952341525,8
2560,2560,3.150470825621417,3.814526914719029,26
2561,2561,1.9000451320882068,3.370848171750082,10
2562,2562,1.122373219387633,125.70946736376408,26
2563,2563,1.7608601762747462,3.5033756702062324,10
2564,2564,1.4741703115628015,3.301928114699615,10
2565,2565,2.478564626473042,3.2168024751543407,15
2566,2566,1.9553170592918767,3.426807331562659,11
2567,2567,1.6176718924141023,2.375482303260075,4
2568,2568,2.878803709778027,3.6468836740206814,14
2569,2569,2.668073449137036,3.4182805909528198,11
2570,2570,3.1196333643050806,3.8663141861170542,12
2571,2571,2.9053771448412014,3.4021958931188356,6
2572,2572,2.1644271783144586,3.265676340182767,7
2573,2573,2.8198302724896402,3.7347413937813845,8
2574,2574,2.2145551738212896,2.913459920340155,19
2575,2575,2.467452576735165,2.9455205824766506,12
2576,2576,1.9457214493859336,3.8053086935336844,16
2577,2577,2.1218892267965863,2.672156094146833,5
2578,2578,2.616370317563759,3.0709786173002813,18
2579,2579,2.5466808051403773,3.5444360411740266,3
2580,2580,2.9602063297233174,3.7552353978865054,15
2581,2581,3.1047067783844633,3.5532010295589096,14
2582,2582,3.0215534726193405,3.5986517757731162,16
2583,2583,2.3674781379143277,3.660235778140591,21
2584,2584,1.603865371869329,3.415020493850567,16
2585,2585,2.551556235106349,4.020842231004378,8
2586,2586,2.2013231320005757,3.1102553451901267,11
2587,2587,2.68769531215021,3.6375668139198254,19
2588,2588,2.2504956992322125,3.391184723488567,8
2589,2589,2.408987790320656,3.726265570455136,23
2590,2590,2.2101263594286102,2.7250246101262103,9
2591,2591,1.768228349608301,2.6705486183793057,7
2592,2592,2.735524659371038,3.7196279386952957,16
2593,2593,2.5328024559939517,3.345756309209092,9
2594,2594,1.4286823120357177,1.6654399466228311,9
2595,2595,3.8159609360461233,149.66460092971167,13
2596,2596,2.0588826483091367,3.205859502982822,15
2597,2597,1.8806351820925722,3.4473989633502473,22
2598,2598,2.730706444432318,3.0857928409199333,9
2599,2599,2.6431450615146805,3.4494351698544774,12
2600,2600,2.689790344878729,3.5133683223382315,15
2601,2601,1.9571086999902594,2.82590371605503,8
2602,2602,3.1519696886945145,3.9320964374777803,8
2603,2603,2.2962831541275923,3.225605598147401,7
2604,2604,3.2341220051793713,3.987544956626317,11
2605,2605,2.658622542755863,3.838162860217465,9
2606,2606,2.3449208382898585,2.6540072312181713,16
2607,2607,2.6295248551521047,3.3248360097580973,16
2608,2608,3.001232484779441,3.237619200231294,12
2609,2609,2.1946321404627827,3.524259687187335,6
2610,2610,2.5834570455814143,3.758984613048143,17
2611,2611,2.939305109848271,3.2549825528574403,10
2612,2612,3.243241067981857,3.6393683654951787,11
2613,2613,1.8317154421830395,2.3673565068976714,14
2614,2614,2.8569785185457044,3.451515493996016,16
2615,2615,2.889113851511646,3.5757863399776344,10
2616,2616,2.7359908136215854,3.3337852854439642,10
2617,2617,2.4514942158599458,3.457606940190926,13
2618,2618,1.9529237398954247,3.3986285544854096,7
2619,2619,2.972962853443764,3.4609130325978357,14
2620,2620,2.115162787472371,2.5730851135431805,10
2621,2621,2.5622590800824603,3.7394187364555047,9
2622,2622,2.650740195035886,3.559892712403976,18
2623,2623,2.7495018464936303,3.749698455986172,12
2624,2624,2.2890949811447316,3.898142625509297,12
2625,2625,1.6695423775000982,3.2254267302495028,6
2626,2626,0.9409586053291176,1.8957523756775463,7
2627,2627,2.8539486032460784,3.2373320926062363,8
2628,2628,3.0039629637715715,3.4462561586681617,13
2629,2629,2.185809597646016,3.571897426788838,8
2630,2630,2.7854456992648866,3.6283910762880907,11
2631,2631,2.2003438605311687,3.909052188176301,12
2632,2632,2.857921497884888,3.2418021781902278,7
2633,2633,1.7321361835958395,3.268057489238343,17
2634,2634,2.3600249679941956,3.437874554463913,13
2635,2635,2.2479877027096915,3.4016472377179605,7
2636,2636,1.0015949751934363,138.83194269948015,18
2637,2637,2.244946562106487,2.560970641592415,9
2638,2638,3.1202271597717313,148.8273814477026,30
2639,2639,2.58481187323894,3.966002433831086,17
2640,2640,2.775166274486357,3.8290569854786214,19
2641,2641,0.7420458779173844,0.932296519791614,2
2642,2642,2.8788735970174586,4.152351582029775,6
2643,2643,3.2665806347450608,3.7766243948667024,5
2644,2644,2.170056951776787,3.295956995584797,8
2645,2645,2.6182816851813318,3.5517557578844965,7
2646,2646,2.390861637279155,2.9209399447637097,7
2647,2647,2.8401439348429163,3.8261819922645826,14
2648,2648,2.660524222910917,125.09445130804441,17
2649,2649,2.5460491217723975,3.38838723279946,5
2650,2650,2.6710379071216868,3.2541728319540515,8
2651,2651,2.095106660435216,2.601664605889107,12
2652,2652,1.4763971301421084,151.59154182,7
2653,2653,2.4089186846126633,3.322836923713389,21
2654,2654,2.414828748631463,3.570583318699244,8
2655,2655,1.8978103385902405,3.521778572726652,18
2656,2656,2.805522814424077,3.721473008088389,7
2657,2657,3.1771867256018504,3.602478972492838,14
2658,2658,2.28556890963037,3.3974657265559993,14
2659,2659,2.5564150908907886,3.638923877782646,9
2660,2660,1.9769605237437127,2.3321684306166577,15
2661,2661,2.1950753643344108,2.7788376981235263,12
2662,2662,3.1806344786638077,286.72383266797715,31
2663,2663,1.8835847448896474,3.1966103693806325,7
2664,2664,2.4409362708872595,3.306730909704708,5
2665,2665,2.5502084344319775,3.7226330692577396,18
2666,2666,3.0084939765775838,3.5561828923695566,13
2667,2667,2.2148868088967264,2.998912256875549,23
2668,2668,1.792197866329774,2.2643301285352977,11
2669,2669,2.438913949494948,3.641820002006695,14
2670,2670,2.0686278956857587,3.6269709985018053,10
2671,2671,3.392237191399008,162.06187940015963,31
2672,2672,1.6127099270697696,3.0471836722617476,6
2673,2673,2.951916812752183,3.4993726204887574,28
2674,2674,2.5352165110416998,3.480845954301934,20
2675,2675,2.8811953774729724,3.5709447315767906,6
2676,2676,1.9144579526969432,3.925191311358464,10
2677,2677,2.256852155922535,2.92205617202007,7
2678,2678,2.630778490367939,152.55625058811157,25
2679,2679,1.777951504586793,3.7603542786665134,4
2680,2680,3.033968639320655,3.5950281168818425,13
2681,2681,2.9428835880467474,142.9168845074125,20
2682,2682,2.8464334445044317,3.4420978225433956,22
2683,2683,1.7180048087709188,3.6989693371202095,2
2684,2684,3.1981092360693117,134.83758047497153,19
2685,2685,2.0705016631725393,3.4543421306023747,8
2686,2686,1.6720752184889986,3.0378464547772235,9
2687,2687,2.7176287923868294,3.4048403192301775,13
2688,2688,2.5757867661483553,3.30493627624847,3
2689,2689,1.9336636306997395,2.29907674182929,8
2690,2690,2.394140155230784,3.829735839278789,16
2691,2691,2.2562135105349053,3.2256443784886537,13
2692,2692,2.934426438069712,3.629211884031831,19
2693,2693,2.035032504670135,3.0191454841669065,9
2694,2694,1.9881890930384365,2.8647153024661844,9
2695,2695,2.819172948313062,4.086569124429169,14
2696,2696,2.343965190518794,133.90129425371657,10
2697,2697,2.8092851312386156,3.207147281024267,23
2698,2698,2.102127839513765,3.8232396510653555,8
2699,2699,3.136995162002525,3.647700262393691,11
