0,Run,Distance,Length,Counts
55,55,3.065693925557646,143.30771889654585,9
56,56,0.6456265183389541,0.9049003616584054,7
57,57,0.6325830648578894,0.7913930323505548,0
58,58,0.4886692931855851,0.7903584046657612,5
59,59,63.74088122632871,134.6143461532037,5
60,60,0.7389659460903792,0.9182278307604799,9
61,61,0.43921329849616875,0.9139296431526045,8
62,62,0.6617902114778064,0.7716986593519093,9
63,63,0.43318272553687903,0.5874785031787563,4
64,64,0.40320690549077887,0.8812175711580936,3
65,65,0.47440358887366235,0.5888293965259426,13
66,66,0.5398190839596994,0.7777710526729924,7
67,67,0.48505181061923824,0.5331229115090054,8
68,68,0.7453599477875655,0.8666314373836117,15
69,69,0.5686184633516362,0.8328094940358342,5
70,70,0.6577007715899759,0.7428207806042324,10
71,71,0.6481180245491092,0.7532051018309127,1
72,72,0.7352311053552885,0.7550520221504288,4
73,73,0.623645423863938,0.7799279233990288,17
74,74,0.766442823849243,0.9292383153723559,14
75,75,0.579240517418374,0.7761213270605517,7
76,76,1.9510265541439102,157.89044103535304,14
77,77,0.5101361581659187,0.8193900623942465,5
78,78,0.5358477071751752,0.6860296290918131,13
79,79,0.5509822018866403,0.7364652644958407,9
80,80,0.6051653299997363,0.8791441955553392,4
81,81,0.4228714137585495,0.8310664051985637,5
82,82,2.0083098912261548,138.53788738444538,7
83,83,0.6317415783356345,0.8305818313948872,3
84,84,0.5329234002314901,0.7818910228690157,8
85,85,0.6077360874637042,0.7384210107731809,10
86,86,2.17800512778322,113.03064099591934,13
87,87,0.42242448957158013,0.47942327144971864,4
88,88,0.2551193018596337,0.8357019136846964,11
89,89,0.6271625719979229,0.8374098700203204,8
90,90,0.7020131406683492,0.8145830504618615,5
91,91,0.4170428163700217,0.7860254999257538,11
92,92,0.4805194945714172,0.6790835352356026,7
93,93,0.598206622386487,0.6823741628326268,8
94,94,0.56809663969786,0.7565860152004924,5
95,95,0.23145800520172508,0.8632106014168197,14
96,96,0.3877541387157855,0.8925743166601349,6
97,97,0.5949775594567329,0.9794321884062107,9
98,98,0.5645095313515011,0.8932916167833856,11
99,99,0.6025355490896968,0.8515873073065658,6
100,100,0.7446170148312881,0.8335861631813473,7
101,101,0.2869233702572393,0.9923250985775851,2
102,102,0.2728902790913964,0.8353275795899724,5
103,103,0.5584989315258742,0.8822824521873263,3
104,104,0.4016148649233621,0.8584645728923843,8
105,105,0.19510599062878553,0.3384703196374521,1
106,106,0.8290871087599858,0.9416959400773622,9
107,107,0.7014984130291675,136.0393884220307,4
108,108,0.4819890115638771,0.8732780320023811,6
109,109,0.7451482755083104,0.9019464579013944,3
110,110,0.5380135892442987,0.7548704396627638,14
111,111,0.6106388911622064,0.855990018956123,16
112,112,0.5904729063598091,0.8266477160750648,9
113,113,0.5719893202430973,0.8051663860600273,8
114,114,0.7936239063758677,0.8649379451989959,11
115,115,0.5699470314969189,139.58330012546077,7
116,116,0.4597576412017304,0.8583821581796562,4
117,117,0.5697914513502884,0.7193821668940019,9
118,118,0.6859574295221091,0.8292625752842472,5
119,119,0.6749323956527102,0.7552297373807729,8
120,120,0.5305644761631663,0.591406503903617,15
121,121,0.4954243130788712,0.6675136836639963,9
122,122,0.5810118215988114,0.7564724948349797,4
123,123,0.6942202757704131,0.8482218382921862,10
124,124,0.7368673627010641,0.7902548361944499,8
125,125,0.5744826475442492,0.7521246511214593,8
126,126,0.6278285015031382,0.8009343361138166,11
127,127,0.5076849208825491,0.8294390846232275,6
128,128,0.5199770048891196,0.6910715235980595,6
129,129,0.6439138419495901,0.8102346795330189,10
130,130,0.7203888490675098,0.9426841593698869,5
131,131,0.7739351069619194,0.8206635802786247,10
132,132,0.5140378418756859,0.6045410675227494,1
133,133,0.659055707502648,0.9694254786086955,3
134,134,2.568552048295109,171.73808352602214,10
135,135,0.4812832374581629,0.6592513624899924,11
136,136,0.560439899033899,0.8163633070394477,3
137,137,0.5355800536592923,0.69581752599333,9
138,138,0.7484365221079214,0.9011605856246975,10
139,139,0.5017801403346688,0.7956977910694302,10
140,140,0.548826935185458,0.8658669095438605,11
141,141,0.6464910395601939,0.7408487071072524,8
142,142,0.6452744602393005,0.89785899069054,6
143,143,0.5792704717417678,0.939850633434643,8
144,144,0.7496750268345667,0.8983938065666119,7
145,145,0.6506751703034734,0.7694765826052464,16
146,146,0.7126232138888672,0.8274025431629646,6
147,147,0.5589649968728502,0.6502359823962067,3
148,148,0.39840909744305547,0.8234687509827852,6
149,149,0.6244061866357264,0.8080878678506201,7
150,150,0.42323049750815495,0.8090803341804162,5
151,151,0.5270015198080548,0.6954929085114492,3
152,152,0.2888055927142215,0.4993657804436935,3
153,153,0.6347084378674069,0.7791693036760152,5
154,154,0.4391280738297754,0.7371171899495703,12
155,155,0.5655329274817685,0.6197477292088117,1
156,156,0.726372174458905,0.8098946332773902,5
157,157,0.34696226399105623,0.42749531402490765,3
158,158,0.6084081227111292,0.8005733318809951,8
159,159,0.4089423148966127,0.7160112731189373,8
160,160,53.257399000440536,97.02759048832736,3
161,161,1.4369027825058314,168.45767942623448,7
162,162,0.5947618325754753,0.8020752978755865,6
163,163,1.464761658457106,158.61687899921841,20
164,164,0.770461722254837,147.96371641027568,18
165,165,0.6833251532273356,0.8116001041919171,10
166,166,0.5034568404393717,0.5588852267432599,4
167,167,0.6331025263464516,0.9027856901245823,10
168,168,0.6226740314839617,0.8578422461949012,13
169,169,0.5379799148517443,0.7336694877554049,8
170,170,0.4631080487542827,0.7321270013271814,8
171,171,0.4480319213323032,0.8693123479877857,6
172,172,0.4153985444307312,0.46711371815426717,2
173,173,0.30144274560347223,0.5867007345695741,5
174,174,0.6699803729390964,0.816463906797807,5
175,175,0.5687130662513378,0.7171801250372938,19
176,176,0.31694549488516216,0.4005205589234252,4
177,177,0.5420136132253918,0.6968893587433185,8
178,178,0.618813470202075,0.7667516784765815,6
179,179,0.8085336138244468,0.9148372690868737,6
180,180,0.4450259162678047,0.6380436132531248,6
181,181,0.6181253857618619,0.7612084516216104,2
182,182,0.5557503328531472,133.34965707198705,10
183,183,0.6416396669709643,0.7428639404283351,12
184,184,0.7623660505198273,0.8606857789012725,11
185,185,0.6575490307938703,0.8110449457072875,13
186,186,0.6779353006140023,0.8131740900562301,13
187,187,0.6972868823508738,0.800975021913156,3
188,188,0.4828731013243139,0.7304360681821627,4
189,189,0.26459211836223767,0.8285650131192609,0
190,190,0.4522377689052078,0.6962069842279561,7
191,191,0.372071463807287,0.7729849612892681,18
192,192,0.5318741744110728,0.6087629953307956,5
193,193,0.5349816205144249,0.9255831869315637,7
194,194,0.2926759572229328,0.8958116394849365,12
195,195,0.6759253849568898,0.7927454433179546,4
196,196,0.46894241380179125,0.5691876940682111,5
197,197,0.48240751553326816,0.6469500522200279,3
198,198,101.09910900270917,170.42396966117704,4
199,199,0.4123071426599476,0.822815997142083,7
200,200,0.5900770866028133,0.8677695185123696,5
201,201,0.5381859825976322,156.23086532618058,7
202,202,0.7599042618151574,0.8330247839385906,7
203,203,0.8109631372007818,0.8513675568289464,19
204,204,0.4346962961286829,0.8150049284322365,8
205,205,0.5469601884185163,0.8119372719414047,5
206,206,0.40814182185436465,0.8426257339172087,6
207,207,0.6590373020607849,0.7700511428738545,8
208,208,0.5047852771984934,0.9376142653216045,9
209,209,0.5706257096835852,0.6931466813939013,8
210,210,0.5240824337799695,0.8627833452338134,6
211,211,0.691714717950996,0.8212707983377625,8
212,212,0.6975671313261979,0.7978059192810724,13
213,213,0.5521266902334643,0.6681948177615142,4
214,214,0.7208668881360635,0.8229711683774796,9
215,215,0.6118922110822546,0.9022492166138794,7
216,216,3.005977233419109,129.23981377984347,16
217,217,0.4278303112273017,0.8183269582495605,5
218,218,0.5802684656921918,0.7390089157297478,9
219,219,0.5412077136217721,0.9154168156714493,6
220,220,0.5172166416035071,0.8424100668822326,7
221,221,4.210993104181209,164.66515621468284,5
222,222,0.46070863493720066,0.7639056573427897,6
223,223,0.5512252542909922,0.8023936743946289,8
224,224,0.6780735945433799,0.8292666562046197,6
225,225,0.5388088834616036,0.6853569701353267,8
226,226,0.5231765141166465,0.8762107548879574,10
227,227,0.7173415300727114,137.32759129526053,12
228,228,0.4090433705439385,0.6041640969751493,5
229,229,0.5261607334009264,0.6259949024190443,9
230,230,0.5592966171708448,137.02830265792545,18
231,231,0.33953270200363633,0.46551368028047235,2
232,232,0.5937650832492243,0.8209129530965125,7
233,233,0.4758042637734566,0.6604317085848316,8
234,234,0.7083283424491844,0.7529114942320885,12
235,235,0.5717568767659816,0.8290040086050464,3
236,236,38.26029733519984,61.5687129140092,6
237,237,0.38652420192713705,0.6739884705269419,6
238,238,0.36806601212180623,0.5969656199264834,6
239,239,0.49048006038552416,0.7921859161499377,3
240,240,0.6856011029897406,0.7594269294500267,10
241,241,0.6573557412913343,0.7617794718462414,12
242,242,0.5413523499227011,0.728705747761432,11
243,243,0.6532636129241542,0.8728787200839918,7
244,244,0.6704629784673861,0.7844834276753153,7
245,245,85.48166258003059,173.95973265468632,7
246,246,0.5254530762635328,141.2255073399515,6
247,247,0.5124510632339442,0.8892372354585051,5
248,248,0.6637280646651782,0.7758906159832656,6
249,249,0.3551076970958108,0.8317675126280408,10
250,250,0.6186392208653518,0.801198605147819,2
251,251,0.6331220206647381,0.7745940483869151,10
252,252,0.48115933089970314,309.38384406551097,18
253,253,0.47903358661264095,0.8405896275861272,8
254,254,0.7046186408966566,0.8300826071298896,9
255,255,0.6602680862141532,0.9348785075878765,9
256,256,0.49248156727647135,0.8044437802324118,10
257,257,0.316521829508648,0.6116443228864892,8
258,258,0.49199672835803465,0.7244907249544206,11
259,259,9.116867663643694,116.01369740900383,8
260,260,0.4271918676554561,0.6326345905902387,4
261,261,0.5957331810005545,0.7714415394043732,10
262,262,0.3298182845059534,0.9617525044664272,7
263,263,0.6615304876259662,0.6961790007576044,11
264,264,0.6031024627168431,0.7821335774374808,11
265,265,0.689434548159576,0.8785350206903253,10
266,266,0.5568811035423371,0.7797163954741271,6
267,267,0.6572262864114916,0.8117911100521391,15
268,268,0.6487575998298598,0.7589824788608748,8
269,269,0.743126847984931,0.9281979440414773,4
270,270,0.5977290457950738,0.7285551960055979,8
271,271,0.6684999003082657,0.818400104239566,3
272,272,0.6933571632185453,0.8228555326515405,21
273,273,0.6515922823046019,0.9615506820327362,8
274,274,0.6070251705729683,0.7146762969829933,4
275,275,0.6698339043252418,0.9359376352109362,10
276,276,1.7966791253919914,116.29598652060781,9
277,277,0.6117364020826278,0.8495603183885816,6
278,278,0.415807334438839,0.524659462047461,5
279,279,0.32037065511524415,0.8067839079079961,10
280,280,0.618224931267738,0.8276410066184232,14
281,281,0.4229125916442902,0.5489636715473248,5
282,282,0.575900546913555,0.7505699210893879,5
283,283,0.5795324449556648,0.6148410149795721,13
284,284,0.6747581133010859,0.743208046173147,15
285,285,0.7152715238596076,0.8343031988507916,14
286,286,0.34933862428622603,0.5395523185625026,10
287,287,0.5025290357052278,0.8943374287928906,4
288,288,0.6522823391447046,0.8555426195762479,12
289,289,0.7804962359247931,0.9198779660305478,12
290,290,0.5734426324303848,0.734463109912159,11
291,291,0.5351091082603997,0.8140759337171588,5
292,292,0.7283418127914476,0.8679712127597189,13
293,293,0.589939812311393,0.7574398149680182,8
294,294,0.7660577482605334,0.8701234412374613,3
295,295,0.5341294876340847,0.9530331882804277,3
296,296,0.6135197850113381,0.7782155597617996,12
297,297,0.7186623612554166,0.8533303113158389,14
298,298,0.44342275446522617,0.774397077263555,13
299,299,0.6292329470933953,0.6582250487296951,6
300,300,0.5280480858331075,0.6842836557007665,2
301,301,0.6156349661419596,0.814435680988959,7
302,302,0.7267333492519389,138.06488900182137,15
303,303,0.5144263002077591,0.6782324423525607,1
304,304,0.6474633611868489,135.88398182521766,10
305,305,0.7116000125863545,0.8380176053830357,3
306,306,0.40115170698808805,0.48630423736627354,1
307,307,0.565099216657722,0.8900464588567883,7
308,308,0.6143787739930232,0.8780311461043389,13
309,309,0.7410553191635639,0.8041617804076916,7
310,310,0.28041284918886833,152.50349921612278,10
311,311,0.446776113835432,0.727055329894822,10
312,312,0.5771265155033171,0.8532987852723236,6
313,313,0.40425340752505695,0.7111576217303435,7
314,314,0.33459449999215485,0.4734833202739428,4
315,315,0.48246071651583866,0.8846170040840337,4
316,316,0.6183247832139456,0.8445740815762094,9
317,317,0.5046805512438933,0.5780607191313331,4
318,318,0.3908601110235861,0.7798607599488421,5
319,319,0.30749389559633616,0.8333487920168796,4
320,320,0.6397284410036808,0.7251931699645522,4
321,321,0.3905882646940675,0.7193027706615152,11
322,322,0.37311978099213894,0.4881126285154214,1
323,323,0.5504601225029829,0.6582331002707473,5
324,324,0.5792682749790893,0.9660009686839701,10
325,325,0.5869814334943578,0.6694219656351595,6
326,326,0.39172774976415636,0.6947899344405868,5
327,327,0.4659598597133115,0.7743054162381504,7
328,328,0.5994632124724343,0.9470840176233205,8
329,329,0.6762088040685812,0.8950272136515218,6
330,330,0.5678742519617641,0.8167143100965685,9
331,331,0.3972352796798517,0.5291233352983754,1
332,332,0.6421591676164592,0.7939358587787522,13
333,333,0.6637770167556112,0.8453254580964514,2
334,334,0.5190843408458102,0.8390536764514467,7
335,335,1.5156025272276403,260.89332170449376,14
336,336,11.81049322230723,191.75360186417075,17
337,337,0.5872932215687828,0.6767423625477207,9
338,338,0.6939665489406323,0.8306561096144235,5
339,339,0.7309169025165088,0.8409177016654502,15
340,340,0.5184555014737655,0.9328380914744883,3
341,341,0.7740434235913695,139.09943519513837,17
342,342,0.6483159606811486,0.7395589016796936,8
343,343,0.6751183745523508,0.8744695081775423,10
344,344,0.5438791405533042,0.8307763409706377,12
345,345,0.5616449251106078,0.689040212598828,13
346,346,0.38808633596408615,0.4154256168411253,1
347,347,0.4801773725496554,0.881794626231099,5
348,348,0.6295355498098496,133.7496467343719,21
349,349,0.7865885988876581,0.9171162121204172,11
350,350,0.4592591890310857,0.7463268056799586,5
351,351,0.7275384783797549,129.58907530618592,11
352,352,0.5622528184200148,0.7000611350791693,4
353,353,0.21441811214559256,0.8264535241770313,5
354,354,2.0351212123607234,142.6814324841326,13
355,355,0.756956425413305,0.834312773589737,10
356,356,0.5330054322707143,125.44199034171207,8
357,357,0.6138850991058167,0.8548850522432749,7
358,358,0.7587961001909531,0.8077669398256014,7
359,359,0.6816270038546892,0.8158575279954474,1
360,360,0.6692167365726892,0.7772565892852943,6
361,361,0.5731229787549962,0.7339499502919825,10
362,362,0.5183212123046874,0.693314052917785,2
363,363,0.7866732197618412,0.8440961653077561,11
364,364,0.5868760759111338,0.6781017129500921,10
365,365,2.0788840185084876,295.4215103216271,7
366,366,0.6712298892297709,0.8648754701417373,8
367,367,2.0350514571687097,117.40619223704338,18
368,368,0.6342417191867791,0.6993610549976657,3
369,369,0.5521376449153896,0.7321490952344276,8
370,370,0.56759569857026,0.677132009260109,3
371,371,0.5220713805575351,0.8306923948149543,11
372,372,0.7469733049803725,0.8161923888824107,13
373,373,0.1664076980375684,0.9121940236084003,7
374,374,0.5575945191630755,0.7337408170735088,6
375,375,0.6899652190468316,0.8478189124390776,7
376,376,0.656505692563649,0.85879480391679,4
377,377,2.35892234168729,120.76066609852691,14
378,378,0.39980227564421156,0.8433862944128612,6
379,379,0.4236647889558737,0.5854824189150409,4
380,380,0.4878626836427049,0.6478482369053282,3
381,381,0.5775203847994581,0.6108463714963785,8
382,382,0.6528562125902164,0.730412082789524,5
383,383,0.4304917775122107,0.5015400793473276,5
384,384,1.0667503910632168,159.56679326220535,17
385,385,0.6266257977980154,0.7738028782872381,3
386,386,0.5457187288814718,0.8125546910287293,14
387,387,0.6383891473429669,0.7123981729202502,4
388,388,0.7075553351078309,0.7978592287741002,20
389,389,0.6182632747600345,0.7428257592052839,12
390,390,0.5836581297198352,0.6391349910990939,9
391,391,0.6775269141737846,0.7484875963133171,7
392,392,0.46108503968899245,0.6929888322361956,4
393,393,0.612501733151018,0.7610433784349642,5
394,394,0.4974741479259595,0.6455472149478616,4
395,395,0.45430573371354227,0.8377501665508467,14
396,396,0.650719572963847,0.7393722806975562,8
397,397,0.6496252188762318,0.7397118418816544,14
398,398,0.7612029062162062,0.879333445060429,13
399,399,0.4763662608500421,0.5882564951818282,5
400,400,0.30085444755085394,0.7536471074592805,9
401,401,77.08747739356762,110.61366270734048,6
402,402,0.7518319570562033,0.9324308401255915,15
403,403,3.012178413547129,140.5401249347931,12
404,404,0.5086804393391303,0.703219022770871,4
405,405,0.6134019954817558,0.9455047521129349,7
406,406,0.5760157379580535,0.7142828785460577,2
407,407,0.5287172477430644,0.7334510490911442,13
408,408,0.7009639441169563,0.8179762069097505,5
409,409,0.7079240493483734,0.759759080659882,10
410,410,0.5146593950210586,0.717711473715096,12
411,411,0.6591375525162061,0.8309749011431723,9
412,412,0.7416501212664419,0.8882388126693527,9
413,413,0.6178816096665205,0.7790661182889931,4
414,414,0.594903856720996,0.686099442311042,13
415,415,0.5962621394627442,0.7245259211450875,8
416,416,0.46517445618181796,0.6169676492255907,8
417,417,0.6332740437243,0.7218415280565218,4
418,418,0.6481323664324281,0.9106228029003465,4
419,419,0.5756592548780561,0.855927484746981,7
420,420,0.5025369839674516,0.8792166460335987,10
421,421,0.7169059925286217,0.8792822891140788,14
422,422,0.7039361663362442,0.8403120273030756,4
423,423,0.5655625318496718,0.640641719843918,5
424,424,0.5415486657017361,0.8505415307985882,10
425,425,0.48885749538209017,0.8349714457627767,3
426,426,0.6787467571820083,0.8220094098042259,5
427,427,0.5667297154332583,0.8294987335251053,26
428,428,0.37486226996444993,0.5012303081538848,6
429,429,0.5264639572363916,0.8219821132206382,5
430,430,1.4691588790084564,151.8625366895646,16
431,431,0.6738683546817205,0.8219288416875891,4
432,432,0.6739630312630653,0.8449794444457338,9
433,433,0.6796317908985204,0.7433946466144183,5
434,434,0.7654966558080487,0.8909012026800386,10
435,435,0.5724758859291192,137.5335354590613,14
436,436,0.7190631091748275,0.9289098776832355,8
437,437,0.694152844516862,0.8327735309418998,9
438,438,0.4401608431741021,0.8129833889042394,3
439,439,81.75974330340024,109.88507216578788,4
440,440,0.5255633960397541,0.852057133352669,9
441,441,0.665233499435861,0.8065495330945428,10
442,442,0.8071901844957298,0.952539204473085,7
443,443,0.6172132878743619,0.8720766358901735,3
444,444,0.3892092783868978,0.8034700613861697,13
445,445,0.59442893043744,0.828119476524268,8
446,446,0.4865143679944105,0.7946098030175606,4
447,447,0.7029535749786198,0.7587280272463834,14
448,448,0.6042749888287626,0.7725494397893972,14
449,449,0.6238396080680434,0.6714717130981451,8
450,450,0.5528746383340528,0.5862779149356605,5
451,451,0.6964543442012529,0.8234014904831952,11
452,452,0.36855232898367163,0.6846277687208425,8
453,453,0.4741272427231538,0.8453379555901436,6
454,454,0.40773111293774245,0.46591222616111894,5
455,455,0.6325710986175118,0.7455651688693017,7
456,456,0.46230896628986085,0.6629432340515573,7
457,457,0.6564961252928154,0.8914603674459433,3
458,458,0.5459968822123809,0.8090655776307378,7
459,459,0.5517050227442658,0.7730185438546588,8
460,460,0.6016878642531547,0.9490819390171863,9
461,461,0.7177109293325638,0.7936692690988892,16
462,462,0.476822977508959,0.7813411481601225,2
463,463,0.6127247630370108,0.933089274800061,6
464,464,0.36689533494821225,0.6548246550932716,1
465,465,0.6447374258479478,0.9092788079747021,8
466,466,0.42568964243396845,0.969333346256167,5
467,467,0.32366210367950027,0.4707438752633463,4
468,468,0.6325863222355647,0.748142072265396,14
469,469,0.6763745002232485,0.8567710163789112,9
470,470,0.6250584845362956,0.7721321958810364,4
471,471,0.6559690238354136,0.7440380645043735,12
472,472,0.6379544767623542,0.846846382135825,11
473,473,0.7220998134010022,0.9009103169748507,9
474,474,0.4453837495478367,0.9034628453310596,3
475,475,0.6823483836245886,0.7566869210057038,5
476,476,0.6401331689386203,0.8680021061064095,3
477,477,0.5801661424634577,0.8048571980694373,7
478,478,0.5193874751281552,0.8477284293322476,3
479,479,2.8545497565131006,118.26623479841331,11
480,480,0.44477388894022374,0.9080236577640891,13
481,481,0.3475806801035986,0.8239933973443156,4
482,482,0.4367631848726846,0.4764741864882604,3
483,483,0.5548306299808985,0.8456876608698575,5
484,484,0.520037855629733,0.833440367868333,11
485,485,0.491347662971952,0.7621180117040915,7
486,486,0.6771250390543903,0.8945325160234326,6
487,487,0.61307897415267,0.7513574484399396,3
488,488,0.6283333389539342,0.8369872491356953,7
489,489,0.6615210384999476,0.8890769401857699,10
490,490,0.6925532048020154,0.8381543430335487,13
491,491,0.5267208300680726,137.42315443007777,13
492,492,0.319286753175918,0.4132985900987016,4
493,493,0.46129428367211556,0.8756135178449479,7
494,494,0.5024270554079996,0.6955494378598785,12
495,495,0.7571216534508475,0.8099562548166591,13
496,496,0.5705280478992727,0.6851690436894019,8
497,497,0.5722170439451354,0.8666347169893139,10
498,498,0.7863438900924701,0.934543317625112,13
499,499,0.5907750135200999,0.8442757744196228,4
500,500,0.49402484381311207,0.6938120584801297,6
501,501,0.4755415324810239,0.5448570927556549,8
502,502,0.454567536328842,0.6654808619447933,5
503,503,0.43552984578556103,0.652662363700252,11
504,504,0.36526915450698844,0.5811426447926402,3
505,505,0.6197104810995714,0.7171798524149009,7
506,506,0.40480360920501757,0.6978843019293968,5
507,507,0.5521304698119912,0.9639958668186215,7
508,508,0.4734884009529687,0.8153866276543348,3
509,509,0.7544018769631023,0.8832696605502053,11
510,510,0.7378527026134699,0.7994181571730326,13
511,511,0.35710811990361574,0.7381729620793237,7
512,512,0.5800793605860676,0.7469654916279523,4
513,513,0.5114147661228339,0.833014063735586,8
514,514,0.44566101658163204,0.845577019613337,3
515,515,0.4627936124291164,0.8328967101663702,7
516,516,0.36630345691516575,0.5757201494959262,7
517,517,0.5922403470075719,0.8452316434786586,7
518,518,0.41460966839829166,0.5686379776789873,3
519,519,0.46087027775556255,0.784845997834032,3
520,520,0.4752008784800712,0.5135903745497318,9
521,521,0.5330261877965949,0.8604149663149565,8
522,522,0.6816611658773369,0.783888234808265,11
523,523,0.5570110347868534,0.7665960476741647,7
524,524,0.6872141021596179,0.7835353526837121,7
525,525,0.4092592045272043,0.5225059022433625,3
526,526,0.5690078934310933,0.8200249973693713,7
527,527,0.635668004930066,0.8254164735817037,6
528,528,0.6072939701686901,0.7437318640866227,8
529,529,0.33537705248683847,0.8163131031957048,11
530,530,0.6969202571556241,0.7891931794626235,2
531,531,19.474609193639804,21.47745783153393,4
532,532,0.6046459385998729,0.783139121133483,16
533,533,0.5390199374118642,0.7798244869864561,4
534,534,0.5647104584314776,0.9077561652386956,4
535,535,0.291841757182956,0.6550174927339774,9
536,536,0.5715724457358056,0.8691923982787859,11
537,537,0.6690406334184796,0.8658872702818142,4
538,538,0.39497385513743655,0.7766488466462734,7
539,539,0.5894494232970706,0.7061932428844961,5
540,540,0.7409337350055328,0.8529042142013628,10
541,541,0.4380903842350335,0.6969967977608984,3
542,542,0.5702441602841861,0.6310832769321668,5
543,543,0.6406564892325769,0.8295986676369398,7
544,544,0.7003008731887685,0.8891168032066666,8
545,545,0.6157641913850704,0.8051079577168083,3
546,546,0.2609495649434409,0.28991155298494564,3
547,547,0.6457937240042494,0.868030609207102,8
548,548,0.5566439840947619,0.8937474969368,6
549,549,0.7902360368180765,0.9243302563360608,6
550,550,58.223666037248535,86.9451844202554,7
551,551,0.7287186017760903,0.8923293782430216,9
552,552,0.6635907489700937,0.895385834847095,5
553,553,23.203525968189076,30.509585219123686,6
554,554,0.6732419204476083,0.7893068565895186,9
555,555,0.7553246843010627,0.8087663018968356,13
556,556,0.5635684979343678,0.6269023733953099,2
557,557,0.6492792533548262,0.8312659673282504,14
558,558,0.4362209852075098,0.8675047920106118,4
559,559,0.7007343697649145,115.19625088861179,5
560,560,0.6135334798689389,0.8604888165422593,7
561,561,0.6817298854984633,0.8628309797229571,8
562,562,3.279231962043462,156.91702596009935,9
563,563,0.6359219126221395,0.8597874733641288,4
564,564,0.47494082022685596,0.7297409749710262,3
565,565,0.7318814544091754,0.8619499044502562,3
566,566,0.5065772593642536,0.8451092694405683,10
567,567,0.7775132366335957,0.8884729786060209,3
568,568,0.4227322258436792,0.7208802199123887,9
569,569,0.48259442671378944,0.7249586504721822,6
570,570,0.6669675689795577,0.7796104030662488,4
571,571,0.5699074178703147,0.8861244427525828,7
572,572,0.5013068966129733,0.8529762319943078,8
573,573,0.5936924241257564,0.7659807210671147,9
574,574,0.5899825962516515,0.7303396073985068,3
575,575,0.5747377212085514,0.733995333822487,9
576,576,0.5350513599006375,0.6521455026595755,9
577,577,0.4299769111533622,0.8521378527672081,5
578,578,3.2514360610321464,143.78353950108078,10
579,579,0.6930157257679643,0.861351910550271,13
580,580,0.6061580675397656,0.9084589369778855,14
581,581,0.6709302823526536,0.8188012531317859,7
582,582,0.5600050236103681,0.8143641096610565,13
583,583,0.5101327868310802,0.5309303095211134,7
584,584,0.6008258367359743,0.8140568534128294,5
585,585,0.5655855305412436,0.82579261854434,1
586,586,0.6716560913332047,0.886266856439946,12
587,587,0.6644100613526701,0.8008806539041418,7
588,588,0.6236492276312051,0.6955208242629752,6
589,589,4.4912559087938915,135.09938353478105,10
